,,,unique_id,,org_cat,,,,,lang,region,sous-region,city,,,,province,country,timestamp_creation,,,,,,,,,,,,,,,,type
,,,cqL1UymTVbNtGL7cyhR2,,community_organization,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-18,,,,,,,,,,,,,,,,Organisme communautaire
,,,khf4Ppi5PviUMjM9D4xF,,community_organization,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-10-19,,,,,,,,,,,,,,,,Organisme communautaire
,,,ZXmNJuNV7dAt1ncmRlI7,,institution,,,,,fr,Montérégie,Les Maskoutains,Saint-Hyacinthe,,,,Quebec,Canada,2022-10-19,,,,,,,,,,,,,,,,Institution
,,,xne7cSzApzcTucPtDdio,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-20,,,,,,,,,,,,,,,,Institution
,,,VimV5p4m2gbGZKb9slTP,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-20,,,,,,,,,,,,,,,,Institution
,,,orE93GSHOhPmcPMYVBBk,,community_organization,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-20,,,,,,,,,,,,,,,,Organisme communautaire
,,,FfGivO7rhAoDnwuWBFBY,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-21,,,,,,,,,,,,,,,,Institution
,,,xcWkUFlVYSKGMYbmIZSI,,institution,,,,,fr,Montréal,Outremont,Outremont,,,,Quebec,Canada,2022-10-24,,,,,,,,,,,,,,,,Institution
,,,Kqp6VgQOggIl5ZLQcuKF,,institution,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2022-10-24,,,,,,,,,,,,,,,,Institution
,,,lFmLUGNjudWAgZXaWElg,,institution,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2022-10-24,,,,,,,,,,,,,,,,Institution
,,,UtRbSX7KGWHLjv6Jss5u,,community_organization,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,FRmPT3aHONaa4k902cPm,,artisan,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,0f1iFPJaMDUNEF41G3ji,,community_organization,,,,,fr,Laurentides,Deux-Montagnes,St-Eustache,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,fUJRSsLSVJH35JWXAK1i,,restaurant,,,,,fr,Lanaudière,Joliette,Joliette,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,tloTpOmpwOOLsgcKpU6K,,institution,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Institution
,,,4i9rznQpGffS1xTMkoRC,,institution,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Institution
,,,5236vQ4Ip3Exug7mSn2x,,community_organization,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,Fs3MqQkZW3CkDJ3hnX4l,,institution,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Institution
,,,NWz0Y4a2XPn80Ltarz8z,,community_organization,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,OyXsPca5WiITBF6wFrAm,,institution,,,,,en,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Institution
,,,YjDwEKsu7RqbIAb37TqZ,,community_organization,,,,,en,Montréal,Lachine,lachine,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,qRLcks9umoOOYTSlwa6q,,community_organization,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,r8j3N4todCfCzW0Jbm0X,,community_organization,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2022-10-25,,,,,,,,,,,,,,,,Organisme communautaire
,,,thT6kuAkaLB4LMtOD6dZ,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-10-26,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,mq0irW3ufV8HgZZ6G3yd,,community_organization,,,,,fr,Lanaudière,Joliette,Joliette,,,,Quebec,Canada,2022-10-26,,,,,,,,,,,,,,,,Organisme communautaire
,,,U5edAV7kv3dWtICkcWp9,,producer,,,,,fr,Chaudière-Appalaches,Lotbinière,St-Apollinaire,,,,Quebec,Canada,2022-10-26,,,,,,,,,,,,,,,,Boutique à la ferme
,,,BP4Fb2JXs3nRKqsk4b66,,community_organization,,,,,fr,Montréal,Côte-des-Neiges - Notre-Dame-de-Grâce,Montréal,,,,Quebec,Canada,2022-10-26,,,,,,,,,,,,,,,,Organisme communautaire
,,,MpNK0UCVovjItIq9Cfph,,restaurant,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-26,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,jkf9z2Pmyx9g1eTa2CNe,,community_organization,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2022-10-26,,,,,,,,,,,,,,,,Organisme communautaire
,,,2led0lEXSwEbR13KBjSF,,community_organization,,,,,en,Montréal,Lachine,Lachine,,,,Quebec,Canada,2022-10-27,,,,,,,,,,,,,,,,Organisme communautaire
,,,48XWqxqKzAyTERjY9ymY,,community_organization,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-10-27,,,,,,,,,,,,,,,,Organisme communautaire
,,,A2mkEyGTMWK9QM4izKRH,,restaurant,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2022-10-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,WBMR9Ooij6yEULRrF3nz,,community_organization,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2022-10-27,,,,,,,,,,,,,,,,Organisme communautaire
,,,uRtyBy9xY7ulfCVKANrB,,community_organization,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2022-10-27,,,,,,,,,,,,,,,,Organisme communautaire
,,,9qmhjmIW6r0qV0p83nJr,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2022-10-28,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,90GQCFr12EZpmRcgsRT6,,community_organization,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-10-28,,,,,,,,,,,,,,,,Organisme communautaire
,,,w6gMnLGxTmAfuD9ayO9V,,artisan,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montreal,,,,Quebec,Canada,2022-10-28,,,,,,,,,,,,,,,,
,,,sKfMer6MNO7kaR2ZlRsL,,specialized_grocery_store,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2022-10-29,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,EAEXO9XHwLsWSgJNsAlF,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-31,,,,,,,,,,,,,,,,Institution
,,,RUCOtfgFzIj066tto15G,,community_organization,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2022-10-31,,,,,,,,,,,,,,,,Organisme communautaire
,,,mw612PZJBbGWlSUpTJCR,,purchasing_group,,,,,fr,Lanaudière,Matawinie,Sainte-Émélie-de-l'Énergie,,,,Quebec,Canada,2022-11-01,,,,,,,,,,,,,,,,
,,,FpyEjOlYg3tGMl1OOeRH,,institution,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2022-11-01,,,,,,,,,,,,,,,,Institution
,,,r2lufiVCV1ULfrWdqf4Q,,community_organization,,,,,fr,Montréal,Saint-Laurent,Saint-Laurent,,,,Quebec,Canada,2022-11-01,,,,,,,,,,,,,,,,Organisme communautaire
,,,GeAyvhYGmTsNuDDIfuip,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-11-02,,,,,,,,,,,,,,,,Institution
,,,oEK9QEiO87QIwRP5fyQn,,institution,,,,,fr,Montréal,Saint-Laurent,St-Laurent,,,,Quebec,Canada,2022-11-07,,,,,,,,,,,,,,,,Institution
,,,PcqYnwAdqJSDKCENmDPp,,specialized_grocery_store,,,,,fr,Estrie,Memphrémagog,Bolton-Est,,,,Quebec,Canada,2022-11-08,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,xKjxS1Wlg3Urt2Z3s1Zn,,institution,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-11-08,,,,,,,,,,,,,,,,Institution
,,,OCzlcx6MY8UMDzRZI7JY,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-11-08,,,,,,,,,,,,,,,,Institution
,,,nrhkLW3ovIsW6orijGyK,,purchasing_group,,,,,en,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2022-11-08,,,,,,,,,,,,,,,,
,,,omW14H4qUVyqwApZxEiI,,institution,,,,,fr,Laval,Laval,laval,,,,Quebec,Canada,2022-11-09,,,,,,,,,,,,,,,,Institution
,,,T0JgLfggFfWFOZ4VHgXU,,specialized_grocery_store,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-11-09,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,GzCke1xSGUtyRFL508yD,,institution,,,,,fr,Lanaudière,Montcalm,St-Esprit,,,,Quebec,Canada,2022-11-09,,,,,,,,,,,,,,,,Institution
,,,58KbJve7DwCpTCHmDSGa,,specialized_grocery_store,,,,,fr,Laurentides,Les Laurentides,Lac superieur,,,,Quebec,Canada,2022-11-11,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,33OI8kak9vuB9YlwuWrf,,community_organization,,,,,fr,Montérégie,La Vallée-du-Richelieu,chambly,,,,Quebec,Canada,2022-11-11,,,,,,,,,,,,,,,,Organisme communautaire
,,,fCFi31jzGG21UiulRG6h,,restaurant,,,,,fr,Laval,Laval,laval,,,,Quebec,Canada,2022-11-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,7G5t0XPz368am2au4sTR,,community_organization,,,,,fr,Montérégie,La Vallée-du-Richelieu,"Chambly, Qc",,,,Quebec,Canada,2022-11-11,,,,,,,,,,,,,,,,Organisme communautaire
,,,l6wu7JTzjy8HNlXrNzm3,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-11-13,,,,,,,,,,,,,,,,Institution
,,,xpmn8qlkhklrHd0C8Ses,,community_organization,,,,,fr,Laurentides,Mirabel,Mirabel,,,,Quebec,Canada,2022-11-14,,,,,,,,,,,,,,,,Organisme communautaire
,,,0HkDoKJgKK9a2MyNVyqY,,restaurant,,,,,en,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-11-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,hHgTkSLBEvORLoJmsMdj,,restaurant,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2022-11-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,rXYDCAWfnVgEXAgc8PDD,,specialized_grocery_store,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-11-16,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,rqMX6IcCZySvx8Sj2WMl,,artisan,,,,,fr,Montérégie,Rouville,Marieville,,,,Quebec,Canada,2022-11-16,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,wWWW3U2mtPyJ1VH9xij8,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-11-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Sp2lO23IfPFcKGbdTzcO,,restaurant,,,,,fr,Laurentides,La Rivière-du-Nord,Saint Jérôme,,,,Quebec,Canada,2022-11-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,ab4vx0QlnXyL0TS8ABVU,,community_organization,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-11-21,,,,,,,,,,,,,,,,Organisme communautaire
,,,YY4D2RzEKY20vY7LBAWq,,restaurant,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Jean-sur-Richelieu,,,,Quebec,Canada,2022-11-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,SaVMNea42gZvVIpSLlMB,,restaurant,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2022-11-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,UQK3RXVTKgn0xs6DjCjW,,community_organization,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-11-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,OoypoIOMuAZfjUyLZQAb,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-11-23,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,q4WdBH6t9zpALebhnr6I,,institution,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2022-11-23,,,,,,,,,,,,,,,,Institution
,,,hS7JyrvD9nVknE4fOOtz,,institution,,,,,fr,Lanaudière,L'Assomption,Repentigny,,,,Quebec,Canada,2022-11-24,,,,,,,,,,,,,,,,Institution
,,,4CfRPXwMO2dB6UD84Mc1,,artisan,,,,,fr,Bas-Saint-Laurent,Rimouski-Neigette,St-Valérien,,,,Quebec,Canada,2022-11-26,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,iVFVCH4nA0tMsLVVuIZW,,restaurant,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2022-11-26,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,4ij3jzyfDPB2HMYMnfrE,,community_organization,,,,,en,Montréal,Verdun,Verdun,,,,Quebec,Canada,2022-11-27,,,,,,,,,,,,,,,,Organisme communautaire
,,,AnFX9qurvWtIeAbwLBgT,,community_organization,,,,,fr,Estrie,Memphrémagog,Bolton-est,,,,Quebec,Canada,2022-11-28,,,,,,,,,,,,,,,,Organisme communautaire
,,,B4pQeAzrgj87KJPDgcjx,,community_organization,,,,,fr,Montérégie,Longueuil,Boucherville,,,,Quebec,Canada,2022-12-02,,,,,,,,,,,,,,,,Organisme communautaire
,,,LgDFbrd76v6oWLNtHPxN,,institution,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2022-12-02,,,,,,,,,,,,,,,,Institution
,,,FhZ6kG2dGAcido99tcUs,,institution,,,,,fr,Montréal,Montréal-Est,Montréal,,,,Quebec,Canada,2022-12-02,,,,,,,,,,,,,,,,Institution
,,,2fijuV3pkayPQKlJvUXS,,restaurant,,,,,fr,Lanaudière,Joliette,St-Charles-Borromée,,,,Quebec,Canada,2022-12-04,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,0soePJeAYwjsLxBKNzMj,,institution,,,,,fr,Montérégie,La Vallée-du-Richelieu,Beloeil,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,9ARMynsLZiLuzg3Dp0g0,,institution,,,,,fr,Montérégie,Longueuil,Brossard,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,GDHhOdU6SD1jODJ2yMDp,,institution,,,,,fr,Montérégie,Marguerite-D'Youville,Varennes,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,N3BLWSIq3ZYRGg27QqOu,,institution,,,,,fr,Montérégie,Marguerite-D'Youville,Varennes,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,h1SrYrf7CvBJSF28ijhP,,institution,,,,,en,Capitale-Nationale,Portneuf,St-Marc-Des-Carrières,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,pQFB9gnTt2j8V4nNRWBL,,institution,,,,,fr,Montérégie,Longueuil,Longueuil,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,qOR9QzzV6yjpkxut2jdE,,community_organization,,,,,fr,Montérégie,Longueuil,Longueuil,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Organisme communautaire
,,,KoxfzrIwDtECaeIQgevO,,institution,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Institution
,,,jWi7BFUqlLyjFcMo0Ga3,,community_organization,,,,,fr,Gaspésie--Îles-de-la-Madeleine,La Haute-Gaspésie,Ste-Anne des Monts,,,,Quebec,Canada,2022-12-05,,,,,,,,,,,,,,,,Organisme communautaire
,,,83XdlR9mjrDxDeJyDbOW,,community_organization,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2022-12-06,,,,,,,,,,,,,,,,Organisme communautaire
,,,l8s7wAYxxIfbmmiiVhIi,,community_organization,,,,,fr,Chaudière-Appalaches,La Nouvelle-Beauce,Saint-Isidore,,,,Quebec,Canada,2022-12-06,,,,,,,,,,,,,,,,Organisme communautaire
,,,2Jh5fhFOqjCSt75hc2wI,,institution,,,,,fr,Centre-du-Québec,Arthabaska,Victoriaville,,,,Quebec,Canada,2022-12-07,,,,,,,,,,,,,,,,Institution
,,,gqh5iG8cK7LZhJeEFJA7,,community_organization,,,,,fr,Montérégie,Le Haut-Richelieu,St-Jean-sur-Richelieu,,,,Quebec,Canada,2022-12-07,,,,,,,,,,,,,,,,Organisme communautaire
,,,qkTs0ytTYIN8GJCNQfRl,,institution,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Institution
,,,UuDiBgBkiHpZQ91BG8gc,,institution,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Institution
,,,B4hgUnZE4U9gdykm3uJK,,community_organization,,,,,fr,Estrie,La Haute-Yamaska,Granby,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Organisme communautaire
,,,dRl2MpWwC4EZ4dklLbz1,,institution,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Institution
,,,KP2myPr1Tu51moEICqV3,,institution,,,,,en,Montréal,Saint-Laurent,St-Laurent,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Institution
,,,rA0DPW2CTXqJqpMZFPov,,community_organization,,,,,fr,Lanaudière,Joliette,Joliette,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Organisme communautaire
,,,rYdsFPYkyYbLaKumVhDS,,institution,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Institution
,,,EHASFrzVjm5wcQ87p4dW,,restaurant,,,,,fr,Montréal,Lachine,Lachine,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,KeEUtxY7KOHyHcmlf0F6,,community_organization,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-12-08,,,,,,,,,,,,,,,,Organisme communautaire
,,,DpWpdHj1bGGIkyv9NLk7,,institution,,,,,fr,Mauricie,Trois-Rivières,Trois-Rivières,,,,Quebec,Canada,2022-12-09,,,,,,,,,,,,,,,,Institution
,,,3va5y71r6cao4zO8KOOm,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Cowansville,,,,Quebec,Canada,2022-12-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,jTyN8QOHz7GqqEVX5mvZ,,community_organization,,,,,fr,Centre-du-Québec,Bécancour,Manseau,,,,Quebec,Canada,2022-12-12,,,,,,,,,,,,,,,,Organisme communautaire
,,,ZaMT3ErucZAYo996gOTN,,institution,,,,,fr,Laurentides,La Rivière-du-Nord,Saint-Jérôme,,,,Quebec,Canada,2022-12-15,,,,,,,,,,,,,,,,Institution
,,,S3Ce14RXGqSDhqSeWbGs,,institution,,,,,fr,Centre-du-Québec,Arthabaska,Victoriaville,,,,Quebec,Canada,2022-12-15,,,,,,,,,,,,,,,,Institution
,,,XJeENbOxtpgsa4LFvu0K,,event_fest,,,,,fr,Lanaudière,Matawinie,Saint-Félix-de-Valois,,,,Quebec,Canada,2022-12-20,,,,,,,,,,,,,,,,
,,,cBslc2M8hbgwnYGZ1uej,,community_organization,,,,,fr,Centre-du-Québec,Drummond,Drummondville,,,,Quebec,Canada,2022-12-21,,,,,,,,,,,,,,,,Organisme communautaire
,,,Qx0UwyYVWboBt5qLVUe8,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2022-12-29,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,dS0wgLLkyW9lMpvDYzrO,,community_organization,,,,,fr,Mauricie,Trois-Rivières,Trois-Rivières,,,,Quebec,Canada,2022-12-30,,,,,,,,,,,,,,,,Organisme communautaire
,,,dsZct4AZIfmjLyHh4ciJ,,community_organization,,,,,fr,Montérégie,Longueuil,Longueuil,,,,Quebec,Canada,2023-01-09,,,,,,,,,,,,,,,,Organisme communautaire
,,,SNV9ulW1CLYKOONonxJE,,restaurant,,,,,fr,Laurentides,Thérèse-De Blainville,Sainte-Anne-des-Plaines,,,,Quebec,Canada,2023-01-13,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,quWfHXCBTqfMJBbAaa8f,,community_organization,,,,,en,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2023-01-18,,,,,,,,,,,,,,,,Organisme communautaire
,,,4GHTn26EMLD4gSBpNAIX,,restaurant,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2023-01-30,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,RsAEAZ0TEBWAVweI0meM,,institution,,,,,fr,Outaouais,,MANIWAKI,,,,Quebec,Canada,2023-02-06,,,,,,,,,,,,,,,,Institution
,,,JtxncDIL72QtKwQT03DF,,restaurant,,,,,fr,Montréal,Saint-Léonard,Montréal,,,,Quebec,Canada,2023-02-07,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,JkQuFcp6fpFN6C95TgAm,,community_organization,,,,,fr,Chaudière-Appalaches,Lévis,Lévis,,,,Quebec,Canada,2023-02-09,,,,,,,,,,,,,,,,Organisme communautaire
,,,XmZFx6J0Dn2vaIHwNqdk,,institution,,,,,fr,Laurentides,Thérèse-De Blainville,Ste-Thérèse,,,,Quebec,Canada,2023-02-12,,,,,,,,,,,,,,,,Institution
,,,cTenUPtAnCXYabYCaTnt,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2023-02-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,iF3EY6106iIinNLOYUk3,,institution,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2023-02-21,,,,,,,,,,,,,,,,Institution
,,,XhnMVmjwPOYfpdeOuNPW,,institution,,,,,fr,Laurentides,Thérèse-De Blainville,Sainte-Thérèse,,,,Quebec,Canada,2023-02-21,,,,,,,,,,,,,,,,Institution
,,,DFdTRvIySt2yV1KWW94R,,restaurant,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2023-02-22,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,EmWjcwj6tH49iVGfEIWp,,producer,,,,,fr,Estrie,Le Haut-Saint-François,Scotstown,,,,Quebec,Canada,2023-02-27,,,,,,,,,,,,,,,,Boutique à la ferme
,,,fDWCj5svAsaQ3ZNHRaTJ,,specialized_grocery_store,,,,,fr,Estrie,Le Haut-Saint-François,Scotstown,,,,Quebec,Canada,2023-02-27,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,WhDsrdgS0JCCgkKfRGSu,,producer,,,,,fr,Estrie,Brome-Missisquoi,Bromont,,,,Quebec,Canada,2023-02-28,,,,,,,,,,,,,,,,Boutique à la ferme
,,,8kJh1VGcCC2tjYX2I12f,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Frelighsburg,,,,Quebec,Canada,2023-03-07,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,xlJnJTa3DiPyuFTMo6Pn,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2023-03-07,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,npkVvArxCFxU7OwSpYYc,,restaurant,,,,,fr,Estrie,La Haute-Yamaska,Granby,,,,Quebec,Canada,2023-03-08,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,4fAMGP1KpVrI8JL9q2pF,,artisan,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2023-03-15,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,7HqrRIZahXfHkiGvtAUm,,restaurant,,,,,fr,Côte-Nord,Sept-Rivières,Sept-Îles,,,,Quebec,Canada,2023-03-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,IFCTOjAcGKR6CZQ7tnAD,,institution,,,,,fr,Montréal,Outremont,Outremont,,,,Quebec,Canada,2023-03-15,,,,,,,,,,,,,,,,Institution
,,,LNBGyrI0jcZawsp9SBmX,,institution,,,,,en,Chaudière-Appalaches,Lévis,LÉVIS (QUEBEC),,,,Quebec,Canada,2023-03-15,,,,,,,,,,,,,,,,Institution
,,,Q3LQsnJTpPNqA5QYrMiP,,institution,,,,,fr,Montérégie,Roussillon,candiac,,,,Quebec,Canada,2023-03-15,,,,,,,,,,,,,,,,Institution
,,,v6NJE2Svxd2Lj6NtGStd,,institution,,,,,en,Montérégie,La Vallée-du-Richelieu,Saint-Basile-le-Grand,,,,Quebec,Canada,2023-03-15,,,,,,,,,,,,,,,,Institution
,,,qlFyhWcVJCWiIsHx13F2,,artisan,,,,,en,Bas-Saint-Laurent,Kamouraska,La Pocatière,,,,Quebec,Canada,2023-03-16,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,POFDgpdNticl32aDEBVu,,institution,,,,,fr,Outaouais,,MESSINES,,,,Quebec,Canada,2023-03-16,,,,,,,,,,,,,,,,Institution
,,,ostPqetxnvGegYUxBfBg,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2023-03-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,MdJ8UYcROzX5WQEyFQAC,,institution,,,,,fr,Montérégie,Longueuil,Boucherville,,,,Quebec,Canada,2023-03-21,,,,,,,,,,,,,,,,Institution
,,,5rNGUdg0gvtBrqktyOo3,,community_organization,,,,,fr,Montréal,LaSalle,Montréal,,,,Quebec,Canada,2023-03-21,,,,,,,,,,,,,,,,Organisme communautaire
